user,text_review,sentiment_review,sentiment_score,rate,time_visit,language,platform
Trường Lê xuân,Thái nhân viên phục đối với shipper rất tệ và khinh thường shipper,NEGATIVE,0.9997231364250184,1,2021-02-10 12:06,vi,google_map
Anna Stephenson,Hidden gem! Full of nutritious delicious food. Really friendly staff and chilled vibes!,POSITIVE,0.9998724460601808,5,2021-02-10 12:06,en,google_map
Thanh Lưu,Đồ ăn kiểu sushi tự chọn rất ngon. Tầm 150k/ phần,POSITIVE,0.9998434782028198,4,2021-02-10 12:06,vi,google_map
Oliver Heard,Small little place. Friendly and helpful staff. An expensive but healthy meal.,POSITIVE,0.9997804760932922,3,2021-02-10 12:06,en,google_map
Ksenija Vraneš,"Friendly service and tasty food! So cosy and welcoming, just wonderful!",POSITIVE,0.999890685081482,5,2021-02-10 12:07,en,google_map
Shiraz Barzilai,"Probably my favorite food in world. Great place, great service, great food. Love it.",POSITIVE,0.9998898506164552,5,2021-02-10 12:07,en,google_map
Chau Ngoc Hanh,"Khá ngon,  dù hơi mắc thật.  Có cá hồi tươi ạ",POSITIVE,0.9998074173927308,5,2021-02-10 12:07,vi,google_map
Sean Shuter,Fresh healthy food in a tasteful space. A perfect healthy lunch option.,POSITIVE,0.9998810291290284,5,2021-02-10 12:07,en,google_map
X C,So delicious and fresh ! Highly recommend to try Californian poke  …,POSITIVE,0.999886155128479,5,2021-02-10 12:08,en,google_map
felix kl,"fantastic food, nice staff",POSITIVE,0.9998825788497924,5,2021-02-10 12:08,en,google_map
Matze Bee,Very delicious bowls. Who likes sushi will love that too,POSITIVE,0.999826967716217,5,2021-02-10 12:08,en,google_map
Andrea Flores,Great little place to have some poke before you explore the Cafe Apartments!,POSITIVE,0.9928663969039916,5,2021-02-10 12:08,en,google_map
Kate Derie,"Tried ordering from this place on Monday, waited for 20 minutes to receive a call that they are out of food... Ordered again on Wednesday, again got a call ""we don't have enough food"". Wow",NEGATIVE,0.9982702732086182,1,2021-02-10 12:08,en,google_map
Rajan Nambiar,Awesome!!!  Good food and excellent service - which is rare (the service).,POSITIVE,0.9998849630355836,5,2021-02-10 12:09,en,google_map
Robin Hanna,"Friendly service, delicious poke bowls (with quinoa option) !",POSITIVE,0.9997308850288392,5,2021-02-10 12:09,en,google_map
Hanna Ch,Hơi bị mắc nhưng chắc nguyên liệu xịn sò nên giá vậy ạ,POSITIVE,0.5519166588783264,5,2021-02-10 12:10,vi,google_map
Thanh Nguyen,Quán này thức ăn ngon nè.   …,POSITIVE,0.9998812675476074,5,2021-02-10 12:12,vi,google_map
Tobias Palmgren,Great fresh food for a hot day in Ho Chi Minh City!,POSITIVE,0.9998677968978882,5,2021-02-10 12:12,en,google_map
Jason Kim,Very good. Reasonable price as well. Good interiors,POSITIVE,0.9998551607131958,5,2021-02-10 12:12,en,google_map
Nhân Trần,"Nice ambience, good vibe, healthy and fresh ingredients",POSITIVE,0.999879002571106,5,2021-02-10 12:13,en,google_map
Phúc Phạm,Thái độ nhân viên yếu kém hãy xem lại,NEGATIVE,0.9893765449523926,1,2021-02-10 12:13,vi,google_map
Viktor Breitenbücher,My favourite place for healthy and detox food.,POSITIVE,0.9922043085098268,5,2021-02-10 12:13,en,google_map
thien vinaseco,"Quán quá tệ, xem thường shipper quá.",NEGATIVE,0.9997323155403136,1,2021-02-10 12:14,vi,google_map
Charles Lindquist,lovely healthy food though a little expensive for what it is.,POSITIVE,0.999854326248169,4,2021-02-10 12:14,en,google_map
Hà Nguyễn,rất ngonnnnnn,POSITIVE,0.9997687935829164,5,2021-02-10 12:14,vi,google_map
MOVE by XUANTHI,"Salad ok, staffs are not friendly with local customers",NEGATIVE,0.9995148181915284,3,2021-02-10 12:14,en,google_map
Tâm,Sạch sẽ,POSITIVE,0.9997130036354064,5,2021-02-10 12:15,vi,google_map
Nguyên Phương,Thức ăn ngon.,POSITIVE,0.9998639822006226,5,2021-02-10 12:16,vi,google_map
Trần Hùng,OK,POSITIVE,0.9997851252555848,5,2021-02-10 12:16,pt,google_map
Nhã Nguyễn,that is so GOOD,POSITIVE,0.9998393058776855,5,2021-02-10 12:16,en,google_map
Y M,Best Poke Bowl I know,POSITIVE,0.994944989681244,5,2021-02-10 12:16,en,google_map
Vilma åker,Very Good!! Good for vegeterians,POSITIVE,0.9997982382774352,5,2021-02-10 12:16,da,google_map
Tuan Tran Minh,phục vụ rất ok,POSITIVE,0.99978905916214,4,2021-02-10 12:17,vi,google_map
07.Nguyễn Duy 10A4,it's a good restaurent,POSITIVE,0.9998732805252076,3,2021-02-10 12:17,en,google_map
Innhanh Ex,HCM,NEGATIVE,0.9427304863929749,5,2021-02-10 12:17,vi,google_map
shachar sela,Very tasty!,POSITIVE,0.9998886585235596,5,2021-02-10 12:17,en,google_map
Chau Tieu Ngoc,Healthy concept. To try.,POSITIVE,0.9998249411582948,3,2021-02-10 12:17,en,google_map
Khoi Vinh Nguyen,Cozy place,POSITIVE,0.999798595905304,5,2021-02-10 12:18,pl,google_map
dudu adu,Hết chỗ chê,NEGATIVE,0.9993871450424194,5,2021-02-10 12:18,vi,google_map
Hop Nguyen y,Good,POSITIVE,0.999816119670868,5,2021-02-10 12:18,so,google_map
Matthew Nolan,Wonderful!,POSITIVE,0.999876856803894,5,2021-02-10 12:18,de,google_map
gn ng,good,POSITIVE,0.999816119670868,5,2021-02-10 12:18,so,google_map
Anh Hieu Luu,Rất hài lòng,POSITIVE,0.9998689889907836,5,2021-02-10 12:18,vi,google_map
Ella,"In the cute little shop in the coffee apartment, you can choose a la carte style, and you can specify more ingredients if you like. The combination of salmon and mango is very recommended. It is recommended to use sushi rice and salad as a base for a refreshing meal!",POSITIVE,0.9996919631958008,4,2021-02-10 12:19,en,google_map
dy,"The ingredients are fresh and delicious.; Good for a refreshing meal; Like other people's reviews, compared to local prices …",POSITIVE,0.9998788833618164,5,2021-02-10 12:20,en,google_map
Оксана Малкова,Very cozy place. Tasty food. Polite staff. They speak English well. Didn't find it right away,POSITIVE,0.9985812902450562,5,2021-02-10 12:20,en,google_map
Nicole Vlasics,The food was delicious and fresh. The staff welcomed us very friendly and they were very helpful.; The juices were also very tasty and no added sugar. Top :),POSITIVE,0.9997636675834656,5,2021-02-10 12:20,en,google_map
Loungovietnam111,"Very good place. Nice decoration, spacious with a lot of cool corners. The food is amazing, always very fresh and delicious, we have always been a big fan of Poke since we first ate at Nguyen Hue branch. The staffs were so nice and helpful. …",POSITIVE,0.9998873472213744,5,2022-01-12 11:40,en,google_map
ForGetMeNot,"It's little difficult to find this restaurant when you come at the first time; However, I was there twice during my staying; Very cute decoration restaurant. …",POSITIVE,0.9987189769744872,5,2022-01-12 11:42,en,google_map
Jessie Do,Ambience: nice cozy ambience with both indoor and outdoor seating; Food: fresh and delicious! The serving size is reasonable too.; Overall a decent experience. However the price can be slightly lower to remain compelling!,POSITIVE,0.9997538924217224,4,2022-01-12 11:44,en,google_map
Hedonicarus,Very tasty and satisfying. You can build your own poke and choose as many toppings as you want (except the actual poke).,POSITIVE,0.9998629093170166,5,2022-01-12 11:46,en,google_map
Mac Macsson,"It was OK, but not as good as I had hoped. Quite pricy for very simple ingredients and the quality of the lettuce wasn't the best. Also very small portions. Not sure if I will come back.",NEGATIVE,0.989598512649536,2,2022-01-12 11:46,en,google_map
Võ Tuyết Dung,"Tươi ngon, lành mạnh, sạch đẹp. Nv vui vẻ, thân thiện",POSITIVE,0.9998793601989746,4,2022-01-12 11:53,vi,google_map
Bethany Bieber,"Cute little spot, this building is worth checking out for all the tiny cafes and boutiques inside. Poke bowl is delicious",POSITIVE,0.9998756647109984,5,2022-01-12 11:53,en,google_map
Hương Thủy Trần Ngô,"Service, space and overall experience is worth the price.; Serving size is a bit much for me though, but the fish and shrimps are fresh and juicy. …",POSITIVE,0.9998202919960022,5,2022-01-12 11:56,en,google_map
Simon Wood,"A lunch stalwart during my time in Saigon. Consistently delicious, with generous portions and friendly staff. Prices are a little high compared to other restaurants of the same type, but to be fair, it is the best quality compared to tbose other restaurants too.",POSITIVE,0.9998015761375428,5,2022-01-12 11:58,en,google_map
vu nguyen94,"Nhân viên làm thiếu tinh thần trách nhiệm, có ông chủ ở quán thì làm siêng năng khi chủ vắng mặt thì toàn ngồi chơi , đơn hàng đến không chịu làm liền ?? Thái độ và trách nhiệm ở đâu ?",NEGATIVE,0.999556839466095,1,2022-01-12 12:01,vi,google_map
Hozuki Shike,"Nhân viên phục vụ cực kỳ kém và không tôn trọng khách hàng, thái độ như muốn đuổi khách, đập tô chén xuống bàn ầm ầm, hỏi order mà như chửi vào mặt. Khách vô ăn trả tiền mà làm như ăn xin. Thật sự thất vọng. Không có chỗ chấm 0 sao. Không …",NEGATIVE,0.9997085928916932,1,2022-01-12 12:02,vi,google_map
SỨC KHỎE,"Nhân viên cực kỳ thiếu tôn trọng, coi thường người mua về kiểu như là thượng đế trong khi quên mất khách hàng mới là thượng đế. Trời nắng nóng mua về thì đuổi ra ngoài ngồi đợi. 1 sao chẳng có gì là quá đáng.",NEGATIVE,0.9903765320777892,1,2022-01-12 12:02,vi,google_map
florent chaudemanche,a lovely place for Saigon's Lover already,POSITIVE,0.9998329877853394,5,2022-01-12 12:03,en,google_map
Châu Giang Nguyễn,"Nice food, good experience ",POSITIVE,0.9998764991760254,5,2022-01-12 12:04,en,google_map
Khoa Mai,"Mình thích chỗ này lắm. Rộng và đẹp cực, hơn bên Nguyễn Huệ nhiều. Đồ ăn thì cũng ngon khỏi nói rồi. 5/5 !!!",POSITIVE,0.9998829364776612,5,2022-01-12 12:04,vi,google_map
Serge Khalifé,Tasty food and very friendly service. The only negative is the long wait at lunch time because this place is very popular,POSITIVE,0.9986252784729004,4,2022-01-12 12:04,en,google_map
phan phương,"Một khu chung cư cũ kĩ nhưng vẫn rất kien cố ... bên trong mát mẻ , yên tĩnh",POSITIVE,0.9960629343986512,5,2022-01-12 12:05,vi,google_map
Mr. Mahi,"Amazing food, staff are very friendly and spoke good English. Definitely recommended for a healthy meal in Saigon!",POSITIVE,0.9998401403427124,5,2022-01-12 12:05,en,google_map
Tucker Pawlick,"Good quality and tasty poke. Nice quiet location. But at 180,000 seems a bit pricey",POSITIVE,0.998779833316803,4,2022-01-12 12:05,en,google_map
Anh Bụng Mỡ Food,"đã từng ăn, rất ngon và view bao đẹp",POSITIVE,0.9998821020126344,5,2022-01-12 12:07,vi,google_map
Tân Lê Phát,Đợi món quá lâu30 tới  40p mới có đồ ăn quá tệ,NEGATIVE,0.9989783763885498,1,2022-01-12 12:07,vi,google_map
Brian Nguyen,Probably one of the best poke they have in Saigon. This is as close as the poke I usually have in the US.,POSITIVE,0.998872458934784,5,2022-01-12 12:09,en,google_map
Thuật Kỹ,Địa điểm tầng 2 đẹp nhưng lên khá khó khăn,POSITIVE,0.5796924829483032,4,2022-01-12 12:11,vi,google_map
Francis Stewart,Great food. Great taste. Healthy,POSITIVE,0.9998865127563475,5,2022-01-12 12:11,en,google_map
Doctor Squish GIVEAWAY,rất ok và rất tuyệt mình khá thicí chonaà,POSITIVE,0.9998718500137328,5,2022-01-12 12:12,vi,google_map
Đình Thương Võ,"Coi thường shiper, đợi chờ rất lâu",NEGATIVE,0.994555115699768,1,2022-01-12 12:13,vi,google_map
Linh Luong,Ordered few times and never disappointed.,POSITIVE,0.9967107772827148,5,2022-01-12 12:14,en,google_map
Tzvi Lieberman,I've eaten better pokes.,NEGATIVE,0.9886680245399476,3,2022-01-12 12:15,no,google_map
anh đức deustack 12,Nhân viên coi thường tài xế,NEGATIVE,0.9984908103942872,5,2022-01-12 12:15,vi,google_map
Kiệt Trần Anh,Wow ngon tuyệt,POSITIVE,0.9998804330825806,5,2022-01-12 12:16,vi,google_map
Nguyễn Minh Cường,View đẹp,POSITIVE,0.999853491783142,5,2022-01-12 12:16,vi,google_map
Tran Vo,Như loz quá lâu,NEGATIVE,0.9993957281112672,1,2022-01-12 12:16,vi,google_map
Đình Đại,rất tuyệt vời,POSITIVE,0.9998630285263062,5,2022-01-12 12:16,vi,google_map
SieuthiOAZ,good for dating at night,POSITIVE,0.999713122844696,5,2022-01-12 12:17,en,google_map
Chien Vu,Món ăn ngon,POSITIVE,0.999862551689148,3,2022-01-12 12:17,vi,google_map
Jenna Pham,The staff are very rude,NEGATIVE,0.9995536208152772,1,2022-01-12 12:17,en,google_map
Ky Nguyen,Ok,POSITIVE,0.9997851252555848,5,2022-01-12 12:18,af,google_map
Nhung Nguyen,"Very fresh bowl with colorful. The price is 180k a little high for a mixed bowl which is already listed in menu. The space is small with only 2 staffs while a lot of guest queue and online orders, so avoid go to eat on peak hours.",NEGATIVE,0.9613295793533324,4,2022-12-14 11:39,en,google_map
Ibrahim Sheikh,"An unbelievable poke bowl for the cost. The ingredients and fish are fresh, the bowls are very pretty and the unlimited toppings is a huge plus. It is a lot of food for only about $7 USD and the eatery is very comfortable. Highly recommend.",POSITIVE,0.9997598528862,5,2022-12-14 11:40,en,google_map
Caitlin McMenamin,Fresh and delicious food! I came at lunchtime and had to wait in line for a long time as they were preparing lots of Grab orders. I was impressed by the price (180 000 dong) given you can choose unlimited toppings for free. Very worthwhile!,POSITIVE,0.9996875524520874,5,2022-12-14 11:40,en,google_map
Loli Yum,"Quán xinh xắn dễ thương. Cơm ở đây siu ngon mà còn healthy nữa. Cơm trộn ăn rất vừa miệng, nhiều rau mà ăn không hề ngán. Nhất là có cá hồi sốt cay ăn cùng cơm ngon lắm, thêm xoài và các topping khác đều rất hợp miệng. Một tô vậy ăn xong no căng cả buổi luôn. Vừa ngon, vừa no vừa tốt sức khoẻ luôn nè!!!",POSITIVE,0.9997699856758118,5,2022-12-14 11:40,vi,google_map
Katie Coulson,10/10 food and service. Ingredients are so fresh and taste delicious considering they’re so healthy! I love the way you order to build your own bowl as I can be fussy with food. I will 100% be back several times before the end of my trip.,POSITIVE,0.99978905916214,5,2022-12-14 11:40,en,google_map
Karim,"I love Poke Saigon! The food is so fresh and I feel great when I leave. It's also delicious. The bowls are well priced, the service is always great, and the food always tastes delicious. I'm never disappointed when I visit.",POSITIVE,0.9998849630355836,5,2022-12-14 11:40,en,google_map
My Phạm,"Quán có không gian dễ thương, khá là yên bình. Đồ ăn vẫn như mọi lần ngon xuất sắc. Đáng lẽ mình sẽ cho 5 sao nếu không vì trải nghiệm siêu tệ về vấn đề thanh toán mà mình đã gặp ở cả 2 chi nhánh. Quán nên có cách xử lý linh hoạt hơn với …",POSITIVE,0.9980574250221252,4,2022-12-14 11:40,vi,google_map
Angelica Leong San Loi,"Super super delicious and healthy poke bowl, must try in Vietnam. The gate is a little shabby, but the interior decoration and design is simple and modern with lots of greenery. Can’t pay by card only cash.",POSITIVE,0.9987305998802184,5,2022-12-14 11:40,en,google_map
vu vietanh,Không thể ngờ trong 1 chung cư kiểu cũ lại có nhiều quán ăn và cafe hay như vậy. Quán sạch đẹp. Đồ ăn ngon. Giá phù hợp với quận Nhất  …,POSITIVE,0.9991801381111144,4,2022-12-14 11:40,vi,google_map
Linhbee93,"Hop bán salad trộn cực kỳ ngon, best ở sài gòn luôn ạ. Phần tự chọn 180k nhưng ăn rất đang tiền nhen. Ngon nhiều và vị rất vừa miệng luôn á. Rất nên đi ăn nhen mọi người  …",POSITIVE,0.9997110962867736,5,2022-12-14 11:40,vi,google_map
Lan Nguyen,"For the price of 180k you get to pick and choose your own sushi (up to two choices).  For the base they have salad, brown rice, and sushi rice.  You can choose a combination and do half rice nd half salad for example.  They have plenty of …",NEGATIVE,0.8348680138587952,5,2022-12-14 11:40,en,google_map
Kaylyn Goh,"I bought a regular poke bowl for 180k VND, which gives 2 scoops of proteins and unlimited toppings. While the food might be pricey compared to other food options you can find, the poke bowl was worth it! Fresh ingredients with a whole lot …",POSITIVE,0.9997209906578064,5,2022-12-14 11:41,en,google_map
M Green,"Excellent little place to grab a healthy meal. It has a large area inside with air conditioning and a few nice open air tables outside. To get there, you have to walk through the ""garage""/ground floor, up a flight of stairs in the back and …",POSITIVE,0.9986286163330078,5,2022-12-14 11:41,en,google_map
Trung Diep,If you love Poke bowls this is the place! 10/10. The food and fish are super fresh and tasty. You also get unlimited toppings and if you want more rice or salad while you're eating you can ask for more free of charge. First time having poke …,POSITIVE,0.9992689490318298,5,2022-12-14 11:41,en,google_map
Hien Nguyen The,"Đồ ăn tươi ngon,không khí dễ chịu. Phục vụ đồ ăn rất nhanh và nhiệt tình. Ăn trưa và thư giãn ở đây cũng rất ok",POSITIVE,0.9998859167099,5,2022-12-14 11:41,vi,google_map
Hải Vy Đoàn,Ăn Healthy & Balanced - Poke sài gòn!; Nghe đồn chỗ này đã lâu nay mới có dịp đi. Dạo này rộ lên phong trào ăn uống healthy nên hầu như ai cũng chọn chỗ này. Mình đi ăn thử và cảm thấy bị nghiện hẳn …,POSITIVE,0.9902620911598206,5,2022-12-14 11:41,vi,google_map
Hoang Amy,"Mình tưởng ăn sẽ lạt miệng mà không ngờ cực ngon luôn ấy 🥹 mình đi 2 người, lúc đầu nhìn tô to quá sợ ăn không hết nổi nên chia ra một đứa ăn nửa phần, mà ăn xong rất nhẹ bụng không có bị no, nên còn muốn gọi thêm một bát nữa cơ 🫠 …",POSITIVE,0.962069809436798,5,2022-12-14 11:42,vi,google_map
Huy Nguyễn,Lúc nào tới đồ ăn cũng tươi ngon ; Quán có không gian rất chill để nhâm nhi hết tô :)) …,POSITIVE,0.9981908202171326,5,2022-12-14 11:42,vi,google_map
Hồng Phương,"Mình đến được 2 lần. Không gian quán có nét đặc trưng, món ăn ngon, phục vụ ok. Món phù hợp dành cho các bạn thích ăn món healthy. 1 tô tầm 180-220, nước ép nguyên chất 50k …",POSITIVE,0.9996832609176636,5,2022-12-14 11:42,vi,google_map
Michelle Dinh,"Đồ ăn ở đây lạ và ngon nha, nó kiểu như salad và trên đó kèm theo nhiều topping gồm rau hạt, nước sốt thịt cá, ăn rất ngon miệng và healthy, chỉ là giá thành khá cao. Không gian ở đây sạch sẽ và thoáng mát, chỉ có điều là nếu ai k rành sẽ rất khó tìm ra cái nhà hàng này vì nó nằm trên một toà chung cư cũ",POSITIVE,0.9994794726371764,4,2022-12-14 11:42,vi,google_map
Tuan Tran Quang,"Quán đẹp, vị trí không quá khó tìm, đồ ăn ngon nhưng gạo lứt hơi khô & nguội. Giá tầm trung",POSITIVE,0.9992080330848694,5,2022-12-14 11:42,vi,google_map
Vy Đỗ,"Đi vào buổi trưa nên hơi đông , phải đợi gần 15p mới kêu được; Giá mỗi tô 180k được 2 cup nhân tự chọn có cá hồi cá ngừ tôm , bạch tuột còn các loại rau ăn kèm thì thêm tuỳ thích",NEGATIVE,0.9768202304840088,4,2022-12-14 11:42,vi,google_map
Taro,"I've had numerous bowls from here and it's always been good. If you like Poke Bowls, this place is a must try in Saigon",POSITIVE,0.9991554021835328,5,2022-12-14 11:43,en,google_map
Khoa Phan,"Không gian dễ thương trên đường Lý Tự Trọng, nhẹ nhàng cho một cafe chiều và đồ ăn nhẹ",POSITIVE,0.9994908571243286,4,2022-12-14 11:44,vi,google_map
Ha Dinh,"Mình đặt qua app, đồ ăn vẫn rất ngon và đầy đặn, nguyên liệu tươi, thích nhất là trứng cút lòng đào và hạt cơm lứt không bị quá cứng, giá hơi cao nhưng đáng tiền.",POSITIVE,0.9997003078460692,5,2022-12-14 11:44,vi,google_map
Azzira Azli,Fresh ingredients and satisfying poke meal! Love the vibe - good place to chill. Try their juices - the guava & cucumber is delish.,POSITIVE,0.9997292160987854,5,2022-12-14 11:44,en,google_map
Lan Ly,"Excellent food and excellent staffs, i cant ask for more.If you have a chance to visit this city, this lovely restaurant is a must-to-go.",POSITIVE,0.9998601675033568,5,2022-12-14 11:45,en,google_map
Minh Tâm Ngô,Quán này bán poke hơi mắc. Nên đi sớm thì mới còn nhiều đồ ăn nha.,POSITIVE,0.98714280128479,3,2022-12-14 11:45,vi,google_map
Chinh Nguyen,"Đồ ăn rất ngon và healthy, giá hơi cao 180k/phần. Gửi xe ở chung cư bên dưới, 10k.",POSITIVE,0.999230980873108,5,2022-12-14 11:45,vi,google_map
Bác sĩ Hải Triều,"Đồ ăn tươi, healthy và rất ngon miệng. Không gian đẹp, phục vụ nhanh, thái độ tốt. Sẽ quay lại nếu có dịp",POSITIVE,0.999881386756897,5,2022-12-14 11:45,vi,google_map
Hiền Lê,"Đồ ăn ngon, không gian xinh xắn, nhân viên dễ thương nhiệt tình",POSITIVE,0.9998904466629028,5,2022-12-14 11:46,vi,google_map
Ty TN,"Khá lạ, nhưng ăn ok lắm nha. nhìn nhỏ nhỏ vậy chứ ăn no căng.",POSITIVE,0.9967457056045532,5,2022-12-14 11:46,vi,google_map
Nhi Võ,"Quán view đẹp, món ngon và nhân viên dễ thương lắmmm",POSITIVE,0.999853253364563,5,2022-12-14 11:46,vi,google_map
Sia,One of the best poke I ever tried! Ingredients really tasty. Staff is so sweet …,POSITIVE,0.9998290538787842,5,2022-12-14 11:47,en,google_map
Hú Dương,"Đồ ăn rất ổn, không gian ấm cúng, và giá hơi mắc nhưng vì là quận 1 nên cũng hợp lý",POSITIVE,0.9997095465660096,5,2022-12-14 11:47,vi,google_map
Minh To Xuan,It is quite good for the price range. Very delicious food.,POSITIVE,0.9998812675476074,5,2022-12-14 11:47,en,google_map
Jason Cheung,"Great place, fresh ingredients and variety.  Great vibe the only complaint would be better signage of finding the place.  Friendly staff.",POSITIVE,0.999717652797699,5,2022-12-14 11:48,en,google_map
Thư Nguyễn,Ngonn nha. Thích ăn poke lắmm. Chụp ảnh sống ảo cũm đẹp hêhheh,POSITIVE,0.9998080134391784,5,2022-12-14 11:49,vi,google_map
Minh Lâm,"I was come here with my friends. I saw the information on google the operating time will be at 10 a.m. I came here at 10:15’ am and sit here about 5 mins. The staff still indifferent with us, cold welcome and it was almost 11 am that the …",NEGATIVE,0.9795109033584596,1,2022-12-14 11:51,en,google_map
Kate Zhou,Amazing service and food. Will definitely come again,POSITIVE,0.9998856782913208,5,2022-12-14 11:52,en,google_map
Eleanor Metcalfe,Had a really tasty poke bowl. Often it is difficult to get a vegetarian meal however they did really delicious falafel. They also have fresh juices which are so refreshing. The staff were really lovely and gave us loads of information about Ho Chi Minh and Hanoi. Would definitely go back again if we weren't leaving!,POSITIVE,0.9997990727424622,5,2022-12-14 11:53,en,google_map
Thu Bui,Không còn ngon như xưa nữa.,NEGATIVE,0.9967001080513,4,2022-12-14 11:53,vi,google_map
Mikyung Jeon,The natural flavor of fresh ingredients was extraordinary!!!,POSITIVE,0.9998844861984252,5,2022-12-14 11:53,en,google_map
Phuong Bui,"Đồ ăn ngon, sạch sẽ, nhân viên thân thiện rất tận tình tư vấn cho khách. 1 tô nhìn nhỏ nhưng ăn no xỉu  Recomend mọi người nên thử, đúng là tiền nào của đó  …",POSITIVE,0.9993029832839966,5,2022-12-14 11:53,vi,google_map
Phuong Ha,"Mình vừa ăn lần đầu hôm qua thôi mà đã siêu thích đồ ăn, không gian và cách phục vụ ở đây luôn. Cá hồi rất tươi, topping cũng rất ngon nữa, bọn mình còn được refill cơm và rau thêm nên 2 đứa kêu 1 phần mà ăn xong no lắm. Quán để lại ấn tượng siêu tốt cho mình và cả bạn mình nữa ",POSITIVE,0.9995867609977722,5,2022-12-14 11:54,vi,google_map
John Nguyen,"Đồ ăn ngon, giá tốt, quán đẹp",POSITIVE,0.9998770952224731,5,2022-12-14 11:54,vi,google_map
Minh Ngọc,"Quán decor xinh, đồ ăn ngon, giá hơi cao nhưng bù lại chất lượng, dàn staff phục vụ khác nice. Sẽ quay lại …",POSITIVE,0.999601423740387,5,2022-12-14 11:54,vi,google_map
Ares Leo,"Không gian quán đẹp, đồ ăn ngon, nhiều loại base và topping để lựa, ăn no, vì đồ chọn xong trộn nên nhanh, nhóm mình ăn xong vừa kịp giờ xem phim.",POSITIVE,0.9984045624732972,5,2022-12-14 11:54,vi,google_map
bambu 215,"I tried the food here at Poke Saigon today and it was a wonderful experience!. The food was delicious with so many textures and flavors,it tasted amazing and the decorations were very well done.i spoke to a member of staff and she was extremely helpful and nice. 10/10 will be coming back soon!.great food guys!",POSITIVE,0.99987530708313,5,2022-12-14 11:54,en,google_map
Matilda Wood,"Been here many times since 2019 and it's always nice. The staff is lovely, especially Vy. The brown rice here is another new level of brown rice here.",POSITIVE,0.9998334646224976,5,2022-12-14 11:54,en,google_map
Thanh Thủy Đỗ,My favorite poke resto in 3 years but not anymore!!; ; The food tastes very good but they often run out some sorts of topping/protein …,NEGATIVE,0.9954374432563782,4,2022-12-14 11:54,en,google_map
man -w- life,Quán chi nhánh lý tự trọng. Nằm trên lầu 1 của chung cư. Không gian không quá rộng. Vệ sinh sạch sẽ. Đồ ăn ngon. Giá thuộc tầm trung và cao,POSITIVE,0.9994847774505616,5,2022-12-14 11:54,vi,google_map
Minh Ngoc Nguyen,"Ăn ngon nha, tuy giá hơi chát tí",NEGATIVE,0.8995742201805115,5,2022-12-14 11:55,vi,google_map
Nguyen Lan Anh-Annalise,I’ve been to Poke D1 twice and both times were amazing. They provide friendly service with fresh meals here. The place itself is cute too. Highly recommend,POSITIVE,0.999858260154724,5,2022-12-14 11:55,en,google_map
mai tran,"Từng là khách hàng mua nhiều lần của quán. Nhưng càng ngày càng tệ giá mắc hơn so với các quán khác nhưng không đạt yêu cầu, đồ ăn ít sẽ không bao giờ quay lại",NEGATIVE,0.9996249675750732,2,2022-12-14 11:55,vi,google_map
James Green,"Really nice place for a poke bowl in saigon. super fresh ingredients. Great staff too, especially Vy, she was super helpful and very polite. Will definitely be back",POSITIVE,0.9997406601905824,5,2022-12-14 11:55,en,google_map
Uyen Nguyen,"Nhân viên nhiệt tình lắm lun, chất lượng đồ ăn ngon không bị nhạt. Chắc chắn sẽ quay lại và gắn bó lâu dài với Poke.",POSITIVE,0.9994263648986816,5,2022-12-14 11:56,vi,google_map
Phương Vy,"This hidden restaurant just blow up my mind tbh. From the tropical vibe to lovely staff, not mention the poke bowl fill up with fresh colorful ingredients! Full energy for whole day long !!!",POSITIVE,0.9861635565757751,5,2022-12-14 11:56,en,google_map
lan anh le,"Cảm ơn Poke Sài gòn nhé. Tối thứ Bảy thật tuyệt vời với không gian quán sạch sẽ, lịch sự. Food and Drinks so good.; Thanks all",POSITIVE,0.999882698059082,5,2022-12-14 11:56,vi,google_map
Giang Lê,"Hôm nay mình ăn thử Poke thì nhân viên ở đây hỗ trợ rất nhiệt tình luôn ạ, mọi người ai cũng vui vẻ, dễ thương ấy ạ. Còn về đồ ăn thì khá chất lượng, rất ngon luôn ạ.",POSITIVE,0.99989116191864,5,2022-12-14 11:56,vi,google_map
ngọc trường nguyễn,"Món ăn ngon, có cả nước ép. Giá cả phải chăng. Không gian của quán rộng, sáng. Có duy nhất 1 điều mình đã mong cải thiện đó là cách thức gọi món. Cách hiện tại rất chậm và ảnh hưởng hơn khi đông khách, chổ chọn món cũng ngày sát cửa. Có thể quán sẽ chuyển sang hình thức order qua thiết bị thông minh.",POSITIVE,0.9754961133003236,4,2022-12-14 11:56,vi,google_map
Trần Thảo Nguyên,"Ngon quá trời lun, giá cả hợp lí, đồ ăn chất lượng, với cả không gian quán siêu thoáng siêu sáng sủa …",POSITIVE,0.9998332262039183,5,2022-12-14 11:57,vi,google_map
Uyên Uông,"Quán đông, nhân viên rất nhiệt tình, đồ ăn tự chọn như buffet (cơm+salad+topping cá hồi, ngừ, bạch tuộc,....) rất ngon. Mình sẽ quay lại ^^",POSITIVE,0.9996975660324096,5,2022-12-14 11:57,vi,google_map
Minh Pham,"Đồ ăn rất ngon , sạch sẽ . Nhân viên phục vụ cực kỳ vui vẻ vừa cái bụng mình",POSITIVE,0.9998749494552612,5,2022-12-14 11:57,vi,google_map
